gene_id	gene	log2FoldChange	padj	stat
ENSG00000250317	SMIM20	0.1222	0.8091	None
ENSG00000160075	SSU72	-0.1015	0.777	None
ENSG00000247572	CKMT2-AS1	0.3851	0.5391	None
ENSG00000228714	AL691420.1	4.7264	0.0642	None
ENSG00000240854	AC117409.1	-0.3856	0.8094	None
ENSG00000260456	C16orf95	0.6672	0.4223	None
ENSG00000163959	SLC51A	1.2546	0.009	None
ENSG00000277283	AC004812.2	-0.0179	0.9851	None
ENSG00000154447	SH3RF1	-0.1437	0.6475	None
ENSG00000226121	AC009487.2	-0.5511	0.4502	None
ENSG00000133937	GSC	-2.2235	0.0495	down
ENSG00000187479	C11orf96	3.5508	0	up
ENSG00000271855	AC073195.1	-0.02	0.9935	None
ENSG00000144485	HES6	0.2947	0.7858	None
ENSG00000205534	SMG1P2	-1.3794	0.0406	None
ENSG00000205054	LINC01121	1.3368	0.0061	None
ENSG00000270108	AL049840.5	-0.1148	0.9417	None
ENSG00000272338	AC067838.1	-0.5414	0.7609	None
ENSG00000100629	CEP128	-1.5485	1e-4	None
ENSG00000164880	INTS1	-0.2158	0.4303	None
ENSG00000168172	HOOK3	-0.3842	0.2362	None
ENSG00000267855	NDUFA7	0.4378	0.7941	None
ENSG00000129473	BCL2L2	0.4537	0.0507	None
ENSG00000105755	ETHE1	0.8868	0.0028	None
ENSG00000187866	FAM122A	-0.2818	0.3197	None
ENSG00000198838	RYR3	0.2378	0.8141	None
ENSG00000168818	STX18	-0.1314	0.6942	None
ENSG00000172974	AC007318.1	0.3426	0.167	None
ENSG00000185274	GALNT17	2.6504	0.0707	None
ENSG00000198744	MTCO3P12	0.0497	0.9811	None
ENSG00000275765	AC091982.3	0.3739	0.7142	None
ENSG00000121064	SCPEP1	0.3925	0.1692	None
ENSG00000197147	LRRC8B	-0.3644	0.3396	None
ENSG00000186106	ANKRD46	0.3574	0.3427	None
ENSG00000138316	ADAMTS14	1.6074	0	None
ENSG00000078967	UBE2D4	-0.6748	0.0702	None
ENSG00000169871	TRIM56	-0.1549	0.7057	None
ENSG00000119729	RHOQ	1.208	0	None
ENSG00000108819	PPP1R9B	-0.3757	0.0733	None
ENSG00000135913	USP37	-1.0076	0.105	None
ENSG00000113621	TXNDC15	0.6155	0.0167	None
ENSG00000170390	DCLK2	-0.7369	0.154	None
ENSG00000110852	CLEC2B	-0.637	0.19	None
ENSG00000146677	AC004453.1	-0.1143	0.8526	None
ENSG00000145423	SFRP2	0.3479	0.4852	None
ENSG00000182256	GABRG3	0.7926	0.7793	None
ENSG00000137312	FLOT1	-0.0416	0.9065	None
ENSG00000275215	RNA5-8SN4	0.8104	0.6485	None
ENSG00000111361	EIF2B1	-0.1892	0.4684	None
ENSG00000117758	STX12	0.6675	3e-4	None
ENSG00000127616	SMARCA4	-0.1301	0.6295	None
ENSG00000119041	GTF3C3	-0.5428	0.0163	None
ENSG00000008128	CDK11A	0.0496	0.9746	None
ENSG00000151445	VIPAS39	0.1583	0.6512	None
ENSG00000170892	TSEN34	0.6599	0.0084	None
ENSG00000276603	AL109614.1	-0.4649	0.8258	None
ENSG00000130766	SESN2	0.3983	0.1129	None
ENSG00000133069	TMCC2	-0.875	0.0261	None
ENSG00000279821	AC145098.2	0.5455	0.5054	None
ENSG00000162643	WDR63	1.4203	0.0022	None
ENSG00000205758	CRYZL1	0.3196	0.3256	None
ENSG00000161714	PLCD3	0.7924	2e-4	None
ENSG00000156873	PHKG2	-0.0937	0.8061	None
ENSG00000226478	UPF3AP1	-0.466	0.8538	None
ENSG00000255836	AC131206.1	2.0117	0.0548	None
ENSG00000141562	NARF	0.2538	0.4542	None
ENSG00000230896	AL604028.1	-0.763	0.2151	None
ENSG00000108309	RUNDC3A	1.8916	0.4852	None
ENSG00000047936	ROS1	2.2747	0.2201	None
ENSG00000223960	AC009948.1	0.0227	0.9702	None
ENSG00000154814	OXNAD1	-0.6647	0.0095	None
ENSG00000197106	SLC6A17	-0.2876	0.9374	None
ENSG00000223501	VPS52	-0.4331	0.10780000000000001	None
ENSG00000075275	CELSR1	2.7844	0.3257	None
ENSG00000128849	CGNL1	-0.5531	0.8739	None
ENSG00000097046	CDC7	-1.415	0	None
ENSG00000179862	CITED4	0.6356	0.027	None
ENSG00000225484	NUTM2B-AS1	0.225	0.6864	None
ENSG00000224431	AC063976.2	0.5584	0.8368	None
ENSG00000143751	SDE2	-0.5105	0.0225	None
ENSG00000278416	PMS2P2	0.217	0.8955	None
ENSG00000153294	ADGRF4	5.9567	0.0011	up
ENSG00000171314	PGAM1	0.1787	0.4729	None
ENSG00000140090	SLC24A4	-1.069	0.6202	None
ENSG00000185483	ROR1	-0.5072	0.2424	None
ENSG00000274943	AC079684.1	-0.797	0.7756	None
ENSG00000248690	HAS2-AS1	-0.4528	0.6614	None
ENSG00000156535	CD109	-0.0023	0.9952	None
ENSG00000158470	B4GALT5	-0.5179	0.0553	None
ENSG00000280047	AC091825.1	1.5546	0.2617	None
ENSG00000283154	IQCJ-SCHIP1	-0.782	0.0144	None
ENSG00000171861	MRM3	-0.342	0.2664	None
ENSG00000108528	SLC25A11	-0.1243	0.729	None
ENSG00000113552	GNPDA1	-0.212	0.5832	None
ENSG00000099968	BCL2L13	0.4874	0.0199	None
ENSG00000049769	PPP1R3F	0.6994	0.0338	None
ENSG00000146233	CYP39A1	-0.7354	0.5913	None
ENSG00000071537	SEL1L	0.1625	0.622	None
ENSG00000121073	SLC35B1	-0.4654	0.1176	None
ENSG00000179593	ALOX15B	4.6366	0.0278	up
ENSG00000205583	STAG3L1	-0.629	0.2816	None
ENSG00000144115	THNSL2	1.2506	0.0027	None
ENSG00000233532	LINC00460	2.1047	0.0081	up
ENSG00000126246	IGFLR1	-0.1455	0.9619	None
ENSG00000250486	FAM218A	0.3735	0.8084	None
ENSG00000169221	TBC1D10B	-0.1587	0.5127	None
ENSG00000185745	IFIT1	0.378	0.3961	None
ENSG00000138698	RAP1GDS1	0.0946	0.7462	None
ENSG00000196705	ZNF431	-0.2949	0.6056	None
ENSG00000157353	FUK	0.112	0.7899	None
ENSG00000125534	PPDPF	0.6891	0.0592	None
ENSG00000117408	IPO13	0.1418	0.6484	None
ENSG00000163322	ABRAXAS1	0.205	0.6621	None
ENSG00000089050	RBBP9	-0.1083	0.7826	None
ENSG00000273015	AC008124.1	-0.5094	0.2391	None
ENSG00000163491	NEK10	2.22	0.0013	up
ENSG00000198663	C6orf89	0.2447	0.3186	None
ENSG00000268061	NAPA-AS1	0.8403	0.4929	None
ENSG00000164070	HSPA4L	-0.3423	0.4572	None
ENSG00000136816	TOR1B	0.3608	0.164	None
ENSG00000147654	EBAG9	-0.7215	0.0072	None
ENSG00000038382	TRIO	0.2982	0.4268	None
ENSG00000009780	FAM76A	-0.1733	0.717	None
ENSG00000139329	LUM	0.9237	0	None
ENSG00000160867	FGFR4	0.5153	0.7462	None
ENSG00000213516	RBMXL1	-0.4769	0.0804	None
ENSG00000273271	AP000254.1	0.6014	0.7222	None
ENSG00000074621	SLC24A1	-0.2328	0.6574	None
ENSG00000161981	SNRNP25	0.156	0.7425	None
ENSG00000238184	CD81-AS1	-0.3607	0.8892	None
ENSG00000182389	CACNB4	3.0322	0.091	None
ENSG00000125845	BMP2	-0.373	0.586	None
ENSG00000113742	CPEB4	0.1477	0.8167	None
ENSG00000214765	SEPT7P2	-0.2009	0.6506	None
ENSG00000205930	C21orf62-AS1	1.293	0.4138	None
ENSG00000258317	AC034102.6	0.3561	0.8943	None
ENSG00000263528	IKBKE	1.0832	0	None
ENSG00000110944	IL23A	-0.6175	0.7678	None
ENSG00000133028	SCO1	-0.0299	0.9337	None
ENSG00000185883	ATP6V0C	0.7919	0.003	None
ENSG00000230629	RPS23P8	-0.57	0.3985	None
ENSG00000113119	TMCO6	-0.6657	0.026	None
ENSG00000126790	L3HYPDH	-0.3586	0.1976	None
ENSG00000177337	DLGAP1-AS1	0.9387	0.0652	None
ENSG00000165633	VSTM4	-1.7009	0	None
ENSG00000196449	YRDC	-0.3612	0.2196	None
ENSG00000266933	AC005775.1	3.5444	0.1801	None
ENSG00000214558	AL365217.1	0.5264	0.842	None
ENSG00000138381	ASNSD1	-0.73	9e-4	None
ENSG00000185404	SP140L	0.3807	0.1426	None
ENSG00000130956	HABP4	0.2485	0.4129	None
ENSG00000116703	PDC	-2.8583	0.0372	down
ENSG00000127423	AUNIP	-1.6842	0	None
ENSG00000186141	POLR3C	-0.4811	0.019	None
ENSG00000116396	KCNC4	-0.1625	0.8678	None
ENSG00000225031	EIF4BP7	-0.0456	0.95	None
ENSG00000140939	NOL3	0.7746	0.0052	None
ENSG00000111640	GAPDH	0.3618	0.0957	None
ENSG00000158604	TMED4	0.5084	0.0268	None
ENSG00000147118	ZNF182	-0.7521	0.232	None
ENSG00000185798	WDR53	-0.8335	0.0119	None
ENSG00000123643	SLC36A1	-0.0173	0.9691	None
ENSG00000279314	AC002525.1	0.5151	0.8273	None
ENSG00000271862	AC104118.1	-0.6459	0.7647	None
ENSG00000197826	C4orf22	0.6901	0.7643	None
ENSG00000126106	TMEM53	0.7682	0.0135	None
ENSG00000149308	NPAT	-0.5277	0.2266	None
ENSG00000204356	NELFE	-0.081	0.8535	None
ENSG00000231167	YBX1P2	-0.1384	0.9186	None
ENSG00000088038	CNOT3	-0.6345	0.005	None
ENSG00000105708	ZNF14	0.7562	0.2458	None
ENSG00000088340	FER1L4	4.1979	3e-4	up
ENSG00000143624	INTS3	-0.2967	0.2499	None
ENSG00000107317	PTGDS	-3.0612	0.0749	None
ENSG00000147465	STAR	4.8216	0.0013	up
ENSG00000185267	CDNF	0.8129	0.5826	None
ENSG00000116478	HDAC1	-0.3405	0.1487	None
ENSG00000260781	ARHGAP23P1	-0.4071	0.8213	None
ENSG00000138160	KIF11	-2.101	0	down
ENSG00000225655	BX255923.1	1.3567	0.6171	None
ENSG00000180535	BHLHA15	1.1488	0.296	None
ENSG00000110675	ELMOD1	-1	0.7584	None
ENSG00000062485	CS	-0.2601	0.274	None
ENSG00000157654	PALM2-AKAP2	-1.0072	0.4132	None
ENSG00000274897	PANO1	0.3408	0.6755	None
ENSG00000120942	UBIAD1	-0.6639	0.0142	None
ENSG00000106819	ASPN	1.3407	0.0364	None
ENSG00000012232	EXTL3	0.2635	0.2549	None
ENSG00000267882	AL031666.2	0.8803	0.6499	None
ENSG00000135736	CCDC102A	2.2446	0	up
ENSG00000157150	TIMP4	0.5471	0.129	None
ENSG00000160710	ADAR	0.0575	0.9026	None
ENSG00000071243	ING3	-0.8738	0.0041	None
ENSG00000218283	MORF4L1P1	-0.2249	0.4557	None
ENSG00000172262	ZNF131	-0.1711	0.6288	None
ENSG00000107186	MPDZ	0.1813	0.6716	None
ENSG00000064607	SUGP2	-0.23	0.3761	None
ENSG00000241749	RPSAP52	-1.4199	1e-4	None
ENSG00000116350	SRSF4	-0.8972	0	None
ENSG00000173692	PSMD1	-0.1456	0.5571	None
ENSG00000225675	LINC01771	1.4441	0.4686	None
ENSG00000213930	GALT	0.1047	0.8772	None
ENSG00000090971	NAT14	0.7997	0.0123	None
ENSG00000255042	AC109635.4	0.0629	0.9906	None
ENSG00000164442	CITED2	0.0463	0.9121	None
ENSG00000120889	TNFRSF10B	0.1799	0.548	None
ENSG00000236104	ZBTB22	0.6517	0.0353	None
ENSG00000103404	USP31	-0.8427	3e-4	None
ENSG00000169992	NLGN2	1.1027	0	None
ENSG00000116918	TSNAX	0.2843	0.3344	None
ENSG00000239332	LINC01119	1.0776	0.037	None
ENSG00000266709	AC005224.4	-1.802	0	None
ENSG00000269044	AC024075.2	0.2743	0.758	None
ENSG00000011332	DPF1	-0.0966	0.8434	None
ENSG00000105438	KDELR1	0.6742	7e-4	None
ENSG00000075539	FRYL	-0.1304	0.8389	None
ENSG00000264112	AC015813.1	0.6862	0.2507	None
ENSG00000100596	SPTLC2	0.1755	0.5671	None
ENSG00000107537	PHYH	0.3496	0.3236	None
ENSG00000099889	ARVCF	0.8025	0.4751	None
ENSG00000258759	AL049779.2	-1.5888	0.5008	None
ENSG00000072952	MRVI1	7.4369	0	up
ENSG00000154079	SDHAF4	0.5687	0.1524	None
ENSG00000149761	NUDT22	0.6224	0.0522	None
ENSG00000114744	COMMD2	-0.6307	0.0099	None
ENSG00000113657	DPYSL3	0.0869	0.8025	None
ENSG00000225137	DYNC1I2P1	-0.0561	0.9158	None
ENSG00000141854	MISP3	3.8089	5e-4	up
ENSG00000144524	COPS7B	-0.2614	0.2818	None
ENSG00000172493	AFF1	0.3594	0.3969	None
ENSG00000185864	NPIPB4	-0.3539	0.8955	None
ENSG00000164919	COX6C	0.5231	0.1478	None
ENSG00000171813	PWWP2B	0.5322	0.0306	None
ENSG00000076003	MCM6	-0.8841	0	None
ENSG00000177000	MTHFR	0.7722	0.0035	None
ENSG00000152944	MED21	-0.1476	0.6779	None
ENSG00000172992	DCAKD	0.6476	0.0266	None
ENSG00000116001	TIA1	0.0296	0.9446	None
ENSG00000124228	DDX27	-0.2271	0.3373	None
ENSG00000173540	GMPPB	-0.454	0.0554	None
ENSG00000135245	HILPDA	0.1297	0.7751	None
ENSG00000169955	ZNF747	-0.5279	0.3446	None
ENSG00000236618	PITPNA-AS1	-0.7113	0.6539	None
ENSG00000106692	FKTN	0.1	0.8367	None
ENSG00000011405	PIK3C2A	1.0156	0.0139	None
ENSG00000222011	FAM185A	-0.6385	0.1691	None
ENSG00000100065	CARD10	0.855	2e-4	None
ENSG00000163874	ZC3H12A	-0.1544	0.7643	None
ENSG00000148737	TCF7L2	-0.2354	0.5945	None
ENSG00000158467	AHCYL2	1.5289	0	None
ENSG00000108107	RPL28	0.2779	0.3601	None
ENSG00000167996	FTH1	1.1656	0	None
ENSG00000126003	PLAGL2	-0.5128	0.0819	None
ENSG00000198894	CIPC	0.0037	0.9935	None
ENSG00000198929	NOS1AP	0.6833	0.3736	None
ENSG00000235554	AC005822.1	-0.3825	0.9104	None
ENSG00000267475	AC008736.1	0.8832	0.4712	None
ENSG00000121039	RDH10	0.366	0.2538	None
ENSG00000243646	IL10RB	0.0971	0.9612	None
ENSG00000146909	NOM1	-0.986	0	None
ENSG00000148248	SURF4	0.1944	0.4409	None
ENSG00000178397	FAM220A	0.3665	0.1495	None
ENSG00000246560	AC018797.2	-0.3683	0.6799	None
ENSG00000235927	NEXN-AS1	0.5132	0.4553	None
ENSG00000173575	CHD2	0.4509	0.2378	None
ENSG00000163872	YEATS2	-0.0917	0.8112	None
ENSG00000188916	FAM196A	-1.6629	0.0323	None
ENSG00000123416	TUBA1B	-0.6606	3e-4	None
ENSG00000100490	CDKL1	-1.0292	0.0012	None
ENSG00000160685	ZBTB7B	0.3608	0.1441	None
ENSG00000166557	TMED3	0.7579	0.0019	None
ENSG00000115350	POLE4	0.2475	0.5795	None
ENSG00000253203	GUSBP3	-0.913	0.7586	None
ENSG00000114686	MRPL3	-0.7328	2e-4	None
ENSG00000162600	OMA1	0.2841	0.49	None
ENSG00000110801	PSMD9	-0.0032	0.9943	None
ENSG00000250794	ALG1L12P	-2.4589	0.3723	None
ENSG00000124098	FAM210B	0.565	0.0446	None
ENSG00000100918	REC8	0.8408	0.3396	None
ENSG00000134874	DZIP1	0.0309	0.9496	None
ENSG00000187066	TMEM262	0.7227	0.7796	None
ENSG00000133265	HSPBP1	-0.2376	0.4756	None
ENSG00000261596	AC005632.2	1.2182	0.5912	None
ENSG00000140905	GCSH	-0.1031	0.8444	None
ENSG00000112561	TFEB	0.9354	0.0225	None
ENSG00000204186	ZDBF2	0.3415	0.6823	None
ENSG00000178802	MPI	0.2685	0.3756	None
ENSG00000177854	TMEM187	1.9178	0	None
ENSG00000270872	SRGAP2D	-0.9546	0.2253	None
ENSG00000081803	CADPS2	-0.4984	0.1721	None
ENSG00000101191	DIDO1	-0.4581	0.0701	None
ENSG00000170629	DPY19L2P2	-0.4978	0.5622	None
ENSG00000113761	ZNF346	-0.3924	0.2134	None
ENSG00000059728	MXD1	0.0336	0.9683	None
ENSG00000145354	CISD2	-0.4605	0.1998	None
ENSG00000273373	AL355488.1	-1.1883	0.5583	None
ENSG00000225422	RBMS1P1	-0.3271	0.5696	None
ENSG00000265354	TIMM23	-0.1801	0.5776	None
ENSG00000110031	LPXN	0.1214	0.7661	None
ENSG00000133958	UNC79	0.8118	0.5863	None
ENSG00000109501	WFS1	1.1018	0	None
ENSG00000157542	KCNJ6	6.7436	3e-4	up
ENSG00000162882	HAAO	-0.3397	0.9163	None
ENSG00000178163	ZNF518B	-0.1729	0.7285	None
ENSG00000177425	PAWR	-1.0153	0.0024	None
ENSG00000177034	MTX3	-0.9551	5e-4	None
ENSG00000167780	SOAT2	0.1407	0.9456	None
ENSG00000186575	NF2	0.1637	0.5235	None
ENSG00000196455	PIK3R4	-0.3728	0.2243	None
ENSG00000162378	ZYG11B	-0.1881	0.6781	None
ENSG00000089505	CMTM1	-0.8982	0.2456	None
ENSG00000278974	AC093909.6	0.1617	0.8833	None
ENSG00000101189	MRGBP	-0.451	0.0802	None
ENSG00000183153	GJD3	1.4614	0.4961	None
ENSG00000002549	LAP3	-0.0081	0.9807	None
ENSG00000099308	MAST3	0.982	0.0184	None
ENSG00000127863	TNFRSF19	2.9992	0	up
ENSG00000059122	FLYWCH1	0.5785	0.0034	None
ENSG00000173825	TIGD3	-4.6202	0.0772	None
ENSG00000169239	CA5B	0.1029	0.8959	None
ENSG00000170634	ACYP2	0.6273	0.1204	None
ENSG00000198727	MT-CYB	0.5224	0.0075	None
ENSG00000256268	LINC02454	0.1519	0.8094	None
ENSG00000154839	SKA1	-2.0836	0	down
ENSG00000196693	ZNF33B	0.4731	0.5953	None
ENSG00000244625	MIATNB	0.5392	0.4993	None
ENSG00000188566	NDOR1	-0.879	0	None
ENSG00000108298	RPL19	0.0128	0.9786	None
ENSG00000101882	NKAP	0.184	0.6952	None
ENSG00000102786	INTS6	-0.0513	0.9047	None
ENSG00000171953	ATPAF2	0.3742	0.1549	None
ENSG00000176834	VSIG10	-0.3117	0.4264	None
ENSG00000113456	RAD1	-0.7534	0.0011	None
ENSG00000162607	USP1	-1.591	0	None
ENSG00000102897	LYRM1	0.7776	9e-4	None
ENSG00000135077	HAVCR2	0.3205	0.8653	None
ENSG00000125868	DSTN	1.0027	0	None
ENSG00000169760	NLGN1	1.1532	0.0142	None
ENSG00000173465	SSSCA1	-0.189	0.6197	None
ENSG00000100239	PPP6R2	0.396	0.0947	None
ENSG00000142794	NBPF3	0.2144	0.7458	None
ENSG00000135503	ACVR1B	0.0197	0.9599	None
ENSG00000065621	GSTO2	1.4714	0.0035	None
ENSG00000175820	CCDC168	-0.4807	0.8819	None
ENSG00000124006	OBSL1	-0.2883	0.3433	None
ENSG00000155275	TRMT44	-0.0801	0.841	None
ENSG00000283073	SMUG1-AS1	1.0082	0.6869	None
ENSG00000178093	TSSK6	-0.1894	0.8692	None
ENSG00000106344	RBM28	-0.6138	0.0012	None
ENSG00000221823	PPP3R1	-0.2388	0.3611	None
ENSG00000250220	AC053527.1	0.089	0.9733	None
ENSG00000136854	STXBP1	1.1189	0	None
ENSG00000007341	ST7L	-0.1086	0.8645	None
ENSG00000163249	CCNYL1	0.3671	0.116	None
ENSG00000270062	AL606834.2	-0.9155	0.6463	None
ENSG00000172738	TMEM217	1.5591	0.0855	None
ENSG00000151067	CACNA1C	-0.4805	0.3058	None
ENSG00000086544	ITPKC	0.3402	0.3016	None
ENSG00000246363	LINC02458	2.1893	0.394	None
ENSG00000189334	S100A14	0.3379	0.9271	None
ENSG00000091127	PUS7	-0.6937	0.0015	None
ENSG00000124249	KCNK15	-0.3484	0.825	None
ENSG00000123575	FAM199X	0.3531	0.2104	None
ENSG00000111554	MDM1	-0.7217	0.0582	None
ENSG00000206344	HCG27	-2.3961	0.3737	None
ENSG00000212747	RTL8B	0.2108	0.4872	None
ENSG00000163617	CCDC191	1.3116	0.0223	None
ENSG00000235376	RPEL1	1.205	0.4838	None
ENSG00000136378	ADAMTS7	0.3742	0.4715	None
ENSG00000271797	AC008494.3	-1.0956	0.5626	None
ENSG00000121900	TMEM54	-0.0659	0.9114	None
ENSG00000243414	TICAM2	0.6547	0.8029	None
ENSG00000109794	FAM149A	0.0939	0.8762	None
ENSG00000004866	ST7	-0.2876	0.3349	None
ENSG00000235782	AL031429.1	4.909	0.0315	up
ENSG00000169599	NFU1	0.3742	0.2818	None
ENSG00000169604	ANTXR1	-0.2404	0.4964	None
ENSG00000102804	TSC22D1	0.629	0.0024	None
ENSG00000179526	SHARPIN	0.3309	0.3119	None
ENSG00000272677	AC124016.1	-0.1816	0.9057	None
ENSG00000173077	DEC1	2.5998	0.3396	None
ENSG00000196428	TSC22D2	0.0813	0.8364	None
ENSG00000273137	AL022328.2	-1.1923	0.4133	None
ENSG00000104522	TSTA3	0.0309	0.9508	None
ENSG00000163808	KIF15	-2.1076	0	down
ENSG00000163728	TTC14	0.2261	0.6302	None
ENSG00000244198	AC004889.1	0.2795	0.9178	None
ENSG00000135605	TEC	0.2602	0.6424	None
ENSG00000163348	PYGO2	-0.2224	0.4274	None
ENSG00000278730	AC005332.7	-0.081	0.9416	None
ENSG00000128739	SNRPN	1.7779	0.0014	None
ENSG00000142945	KIF2C	-2.5268	0	down
ENSG00000100034	PPM1F	0.2496	0.2997	None
ENSG00000158122	AAED1	-0.8482	1e-4	None
ENSG00000272556	GTF2IP13	-0.9172	0.462	None
ENSG00000087076	HSD17B14	0.3472	0.8355	None
ENSG00000164050	PLXNB1	1.0023	0.0017	None
ENSG00000136802	LRRC8A	-0.2141	0.5608	None
ENSG00000136940	PDCL	-0.4758	0.0696	None
ENSG00000146828	SLC12A9	0.3112	0.1835	None
ENSG00000264107	AC138207.2	1.4972	0.5497	None
ENSG00000128596	CCDC136	0.4449	0.4392	None
ENSG00000136271	DDX56	-0.4514	0.0375	None
ENSG00000178429	RPS3AP5	-0.5312	0.8519	None
ENSG00000129646	QRICH2	-0.9437	0.2998	None
ENSG00000185924	RTN4RL1	0.6679	0.8805	None
ENSG00000136231	IGF2BP3	2.2606	0	up
ENSG00000135018	UBQLN1	-0.1024	0.7053	None
ENSG00000142252	GEMIN7	0.3169	0.4344	None
ENSG00000108651	UTP6	-0.4498	0.0498	None
ENSG00000086712	TXLNG	-0.3179	0.4023	None
ENSG00000163462	TRIM46	1.7056	0	None
ENSG00000169860	P2RY1	1.2753	0.4918	None
ENSG00000064545	TMEM161A	0.2782	0.3126	None
ENSG00000183506	PI4KAP2	-0.2632	0.4412	None
ENSG00000066739	ATG2B	0.2081	0.7095	None
ENSG00000170322	NFRKB	-0.3928	0.1704	None
ENSG00000130717	UCK1	-0.6595	0.0015	None
ENSG00000148200	NR6A1	-0.0921	0.9492	None
ENSG00000066044	ELAVL1	-0.5761	0.0042	None
ENSG00000259917	HNRNPLP2	-0.8285	0.0275	None
ENSG00000159128	IFNGR2	0.2227	0.3617	None
ENSG00000132031	MATN3	1.4314	9e-4	None
ENSG00000153823	PID1	0.3863	0.405	None
ENSG00000181789	COPG1	0.5955	0.0015	None
ENSG00000184939	ZFP90	0.8116	0.0055	None
ENSG00000100647	SUSD6	-0.1703	0.6861	None
ENSG00000114251	WNT5A	0.2617	0.5577	None
ENSG00000159692	CTBP1	-0.3437	0.0843	None
ENSG00000232573	RPL3P4	0.2516	0.5988	None
ENSG00000134255	CEPT1	-0.2866	0.4261	None
ENSG00000095564	BTAF1	-0.1391	0.8281	None
ENSG00000185760	KCNQ5	0.5006	0.5906	None
ENSG00000067177	PHKA1	-0.2789	0.4074	None
ENSG00000122026	RPL21	0.2616	0.5719	None
ENSG00000135048	TMEM2	0.5249	0.0885	None
ENSG00000270441	AC135506.1	0.2026	0.949	None
ENSG00000159363	ATP13A2	0.477	0.0399	None
ENSG00000053702	NRIP2	-0.4838	0.6201	None
ENSG00000227438	AP001471.1	0.1126	0.9337	None
ENSG00000011009	LYPLA2	0.7045	6e-4	None
ENSG00000163050	COQ8A	-0.7004	0.1239	None
ENSG00000100526	CDKN3	-1.6411	0	None
ENSG00000229867	STEAP3-AS1	0.2367	0.9272	None
ENSG00000001036	FUCA2	0.1945	0.4692	None
ENSG00000281490	CICP14	-0.7138	0.15	None
ENSG00000108176	DNAJC12	0.1127	0.9459	None
ENSG00000182021	AL591379.1	-2.9016	0.2634	None
ENSG00000221819	GAS8-AS1	0.7258	0.8261	None
ENSG00000164654	MIOS	-0.0612	0.8804	None
ENSG00000117155	SSX2IP	-0.5666	0.0382	None
ENSG00000181704	YIPF6	0.4137	0.0824	None
ENSG00000060688	SNRNP40	-0.7601	0.0011	None
ENSG00000108448	TRIM16L	0.3885	0.4502	None
ENSG00000264350	SNRPGP2	-1.3882	0.3153	None
ENSG00000246067	RAB30-AS1	0.3395	0.6246	None
ENSG00000277149	TYW1B	0.1384	0.9188	None
ENSG00000173276	ZBTB21	-0.369	0.4132	None
ENSG00000188460	ACTBP11	0.0797	0.9157	None
ENSG00000165507	DEPP1	2.4947	0.0027	up
ENSG00000173267	SNCG	2.5342	0	up
ENSG00000204390	HSPA1L	-0.3359	0.7656	None
ENSG00000143198	MGST3	0.7591	0.0162	None
ENSG00000213023	SYT3	5.0847	0.0285	up
ENSG00000206532	AC117402.1	1.557	0.4557	None
ENSG00000237276	ANO7L1	1.8622	0.0231	None
ENSG00000109606	DHX15	-0.6024	8e-4	None
ENSG00000214784	AC010468.1	0.4762	0.8023	None
ENSG00000175324	LSM1	0.2329	0.4251	None
ENSG00000189223	PAX8-AS1	0.5029	0.6961	None
ENSG00000007402	CACNA2D2	0.7143	0.8244	None
ENSG00000103512	NOMO1	1.136	0	None
ENSG00000248712	CCDC153	-0.0333	0.9875	None
ENSG00000213300	HNRNPA3P6	-0.6068	0.3986	None
ENSG00000165916	PSMC3	-0.3632	0.1761	None
ENSG00000185561	TLCD2	1.8837	0	None
ENSG00000099974	DDTL	-0.0901	0.9299	None
ENSG00000108312	UBTF	-0.7109	0	None
ENSG00000006125	AP2B1	0.3714	0.1003	None
ENSG00000128266	GNAZ	-0.4356	0.8171	None
ENSG00000259721	AC090877.2	6.9719	0	up
ENSG00000164161	HHIP	2.5251	0.0018	up
ENSG00000075711	DLG1	-0.0155	0.9724	None
ENSG00000178202	KDELC2	-0.9209	0	None
ENSG00000134243	SORT1	-0.4776	0.1876	None
ENSG00000226992	AC145625.1	-0.0345	0.9895	None
ENSG00000198354	DCAF12L2	-3.1448	0.0701	None
ENSG00000205683	DPF3	0.2389	0.9017	None
ENSG00000197744	PTMAP2	-1.6682	0.0054	None
ENSG00000025772	TOMM34	0.224	0.4177	None
ENSG00000221916	C19orf73	0.2003	0.9103	None
ENSG00000124802	EEF1E1	-0.3122	0.494	None
ENSG00000115355	CCDC88A	-0.1909	0.7318	None
ENSG00000245060	LINC00847	0.7919	0.1006	None
ENSG00000092621	PHGDH	0.1058	0.8279	None
ENSG00000117399	CDC20	-2.3459	0	down
ENSG00000108854	SMURF2	0.6948	6e-4	None
ENSG00000270179	AP002840.2	0.3434	0.8886	None
ENSG00000137210	TMEM14B	0.5065	0.1602	None
ENSG00000239305	RNF103	-0.421	0.2344	None
ENSG00000112208	BAG2	-0.38	0.0626	None
ENSG00000197937	ZNF347	0.2695	0.6016	None
ENSG00000048649	RSF1	0.1721	0.7641	None
ENSG00000242759	LINC00882	1.6093	0.1936	None
ENSG00000284968	AC093827.4	0.8406	0.372	None
ENSG00000122490	PQLC1	0.3399	0.1813	None
ENSG00000064313	TAF2	-0.1202	0.7618	None
ENSG00000116691	MIIP	-0.258	0.4382	None
ENSG00000145348	TBCK	0.2574	0.5282	None
ENSG00000217555	CKLF	-0.3874	0.7918	None
ENSG00000156970	BUB1B	-2.3586	0	down
